Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
1,Cincinnati Bell Inc,CBB,Standard & Poor's Ratings Services,2016-09-13,Public Utilities,0.987118935,1.3580936019999998,0.041648776,54.97470062,0.086102209,0.137375611,0.854528588,0.078428065,0.066255678,0.124531764,-0.838948233,0.769500324,1.092399816,-13.66228431,1.078974692,0.37507673399999997,-0.6535796770000001,-2.695238095,3.278571429,-12.66228431,0.137375611,7.690843806,4.1238095239999994,0.14606173,1.628895184
1,Cincinnati Bell Inc,CBB,Moody's Investors Service,2012-06-15,Public Utilities,0.9006734009999999,0.826318743,0.20679012300000002,44.77639497,0.012718818,0.029814003999999998,0.854349015,0.177448031,0.006851586,0.018487893999999998,-0.026006711000000002,0.538696725,1.044198501,-4.795721477,1.263454525,0.573394495,0.11866160699999999,0.174796748,0.584857724,-3.795721477,0.029814003999999998,12.43946861,1.4730691059999999,0.198235777,1.5967016490000001
1,Harsco Corporation,HSC,Moody's Investors Service,2013-03-14,Consumer Services,1.6726549819999998,1.153354507,0.149394189,71.92878046,-0.083588475,-0.08311901,0.839861747,-0.057383115,-0.08555599900000001,-0.108271745,-0.313622601,1.023538216,2.405589844,2.66569973,0.727200787,-0.139231857,-0.332584134,-0.820319476,1.675339815,3.66569973,-0.08311901,29.8109877,2.466502133,0.065291472,2.2023939059999997
1,Harsco Corporation,HSC,Egan-Jones Ratings Company,2015-11-23,Consumer Services,1.312965425,0.721223892,0.157582248,53.99021352,0.003591219,0.020204957,0.74095057,0.05138205,0.0029874570000000002,0.022243107,0.022786022000000003,0.831878308,3.05493808,6.627230547999999,0.8688908129999999,0.7950021540000001,-0.050392158,-0.076314281,1.37287185,7.627230547999999,0.020204957,5.378476721,1.514407857,0.070516838,3.281668603
1,Harsco Corporation,HSC,Egan-Jones Ratings Company,2014-12-18,Consumer Services,1.205569701,0.738112667,0.111116416,57.44337375,-0.012001521999999999,0.004028584,0.7604033040000001,0.030725581000000002,-0.010951493,0.004900365,-0.07895239700000001,0.912508652,3.1145973430000002,6.209281811,0.8612899279999999,3.264960346,0.001297344,0.0036224720000000003,1.141672024,7.209281811,0.004028584,8.28159585,2.792220958,0.10932945,3.3783189769999997
1,Harsco Corporation,HSC,Egan-Jones Ratings Company,2014-03-19,Consumer Services,1.382330014,1.000749874,0.154267934,44.50549798,-0.078694779,-0.074812534,0.8386046009999999,-0.04653826,-0.093351566,-0.118091815,-0.404335671,1.18624854,4.071886255,3.331321775,0.769123595,-0.161110496,-0.307519057,-0.716884403,3.1458485539999996,4.331321775,-0.074812534,27.26507844,2.331186923,0.064993509,2.576952759
1,Harsco Corporation,HSC,Moody's Investors Service,2016-10-18,Consumer Services,1.349888072,0.76990985,0.16795964100000002,59.49616978,-0.0590309,-0.054761397999999996,0.716554244,0.043734836,-0.0541721,-0.068899597,-0.8895753940000001,0.917690558,2.960139111,15.42128327,0.939103419,-0.08351474099999999,0.566041869,1.125876041,1.156834676,16.42128327,-0.054761397999999996,8.115990583,1.98903315,0.110103685,3.81035441
1,"Live Nation Entertainment, Inc.",LYV,Standard & Poor's Ratings Services,2016-10-26,Consumer Services,1.0866573940000002,0.851721141,0.620478681,24.85497073,0.000352127,0.005784126999999999,1.0,0.023332321,0.00043493300000000003,0.011228363,0.0026127520000000003,1.235157517,11.11714409,5.00725567,0.833534636,0.579998345,0.698637634,2.065700519,7.554529802,6.00725567,0.005784126999999999,10.617167599999998,2.956755288,0.071513431,0.0
1,"Live Nation Entertainment, Inc.",LYV,Standard & Poor's Ratings Services,2014-05-19,Consumer Services,0.957697522,0.770703226,0.5760024970000001,24.74167664,-0.006695637,-0.000792925,1.0,0.021557302999999996,-0.007632241,-0.00149854,-0.030781392,1.139882654,9.16602575,3.033074137,0.7520501820000001,-6.010901304,0.675690825,1.454892869,6.7007945829999995,4.033074137,-0.000792925,8.722716865,2.153193171,0.06443914,0.0
1,"Live Nation Entertainment, Inc.",LYV,Standard & Poor's Ratings Services,2016-04-07,Consumer Services,1.089048385,0.835579662,0.620179554,22.79949394,-0.0044865040000000005,0.0008767919999999999,1.0,0.018130952,-0.005280495,0.001566694,-0.026280708,1.176973254,9.908258373999999,3.97694011,0.7990733309999999,3.482134425,0.5253495979999999,0.784735359,6.484064302999999,4.97694011,0.0008767919999999999,9.831337854,1.493739336,0.041431567999999995,0.0
1,"Live Nation Entertainment, Inc.",LYV,Standard & Poor's Ratings Services,2015-03-27,Consumer Services,1.127766276,0.896057303,0.6873095579999999,22.28712208,-0.013223748,-0.014536263999999998,1.0,0.001043256,-0.015163915,-0.025095661000000002,-0.07001559,1.146718443,9.875735075,3.617250111,0.783420873,-0.04638349,0.46944237200000005,0.6359402829999999,6.95150632,4.617250111000001,-0.014536263999999998,13.82055841,1.3546716730000001,0.039232622,0.0
1,Arcos Dorados Holdings Inc.,ARCO,Moody's Investors Service,2012-06-15,Consumer Services,0.998849467,0.458453534,0.299174263,9.366571259,0.031659681,0.04385412599999999,0.667507462,0.068555785,0.06174663,0.124719115,0.170640166,1.9503238230000002,3.574785473,1.76206896,0.63760967,-0.278068365,-0.222590435,-0.271562177,0.8221290170000001,2.7635543260000004,0.04385412599999999,13.65963245,1.220008293,0.071527913,6.605405376
1,Arcos Dorados Holdings Inc.,ARCO,Fitch Ratings,2015-06-15,Consumer Services,0.824984411,0.40960510299999997,0.256481683,8.297878837999999,-0.012070451000000001,-0.020966211000000002,0.659302971,0.019407214,-0.027181204,-0.070926316,-0.096451411,2.251879771,3.270740074,2.926574804,0.824745072,0.424290324,1.036827195,2.3622654869999997,1.640471976,3.548459885,-0.020966211000000002,2.1121794869999997,2.2783598819999997,0.052886213,5.645474886000001
1,Otter Tail Corporation,OTTR,Egan-Jones Ratings Company,2014-04-01,Public Utilities,1.075992305,0.36523367100000004,0.004937911,34.14679961,-0.0059027459999999995,0.046009629,0.6977084179999999,0.09182335900000001,-0.003303845,0.030151996,-0.009859208000000001,0.559713262,0.765467654,1.9841613219999998,0.664897473,0.051896548,0.504331034,3.267448957,0.041278296,2.984161322,0.046009629,9.945816871,6.478778296000001,0.26143916,2.380117578
1,Commercial Metals Company,CMC,Egan-Jones Ratings Company,2014-09-03,Basic Industries,2.865715539,1.642086151,0.48804750700000005,53.32064079,0.01641359,0.014501078999999998,0.09881577400000001,0.01641359,0.031327199,0.03649396,0.085689814,1.9086134819999998,7.6099602420000005,1.735316801,0.634411634,0.418505784,0.25698116,0.29950738,3.7016068680000003,2.735316801,0.014501078999999998,11.72244128,1.165483806,0.019451818,14.96978578
1,Commercial Metals Company,CMC,Egan-Jones Ratings Company,2015-11-04,Basic Industries,3.737115857,2.319740244,0.78614169,54.89190471,0.023650583,0.040832214,0.12947957,0.040832214,0.041999204000000005,0.08875937699999999,0.10736347199999999,1.7758210859999999,6.777123295,1.556321592,0.608812912,0.340271871,0.618517136,1.6638252,4.560889677,2.5563215919999998,0.040832214,6.441842094,2.690022803,0.052342908,19.97518239
1,Commercial Metals Company,CMC,Moody's Investors Service,2013-05-06,Basic Industries,2.4855692940000003,1.354721939,0.291213072,44.68359724,0.026503876000000003,0.020795075,0.091908733,0.020795075,0.060293277,0.064088906,0.166470898,2.274885318,7.8732862379999995,1.7610192169999999,0.637814908,-0.283734559,0.41909659999999993,0.7089469359999999,2.2649534080000002,2.761019217,0.020795075,8.251376934,1.691607461,0.025036022999999998,16.41286721
1,Navios Maritime Holdings Inc.,NM,Standard & Poor's Ratings Services,2015-05-15,Transportation,2.1031744430000003,1.9175380919999998,1.261105005,81.46604071,-0.09635086300000001,-0.096206859,0.32563481899999996,9.6e-05,-0.017969452,0.019642837,-0.048746577,0.186500163,0.298141383,1.614264291,0.595066274,-0.001496819,-3.216714309,-17.37705833,23.98978794,2.71274707,0.098644645,11.35290611,5.402114289,0.096556583,7.306647844
1,Navios Maritime Holdings Inc.,NM,Standard & Poor's Ratings Services,2016-06-10,Transportation,1.335468315,1.2723445709999999,0.7797545579999999,82.06821168,-0.26984468699999997,-0.276190802,0.24335559399999998,-0.170552337,-0.045326285,-0.008827006,-0.135609125,0.167971751,0.26186542,1.868893585,0.624662998,0.022977285,0.196812181,0.8085477590000001,16.71445952,2.9918429460000002,-0.04852142,16.42059682,4.108220106,0.08748141300000001,5.179395358
1,Navios Maritime Holdings Inc.,NM,Standard & Poor's Ratings Services,2012-10-31,Transportation,2.484829123,2.702723682,1.492121494,134.4275472,0.28190904899999997,0.282410263,0.378190423,0.06760291,0.059659107999999995,0.102465185,0.145464598,0.211625375,0.35642169799999995,1.34155769,0.550210406,0.001774774,0.74768636,16.6932007,27.59239976,2.4382630290000002,0.453009536,3.789457529,22.32647485,0.36730667899999997,6.055427794
1,Navios Maritime Holdings Inc.,NM,Standard & Poor's Ratings Services,2011-10-24,Transportation,1.472101523,1.302702746,0.7043368529999999,79.84035802,0.059201718,0.059120482,0.433410942,0.23807762300000002,0.014005993000000001,0.05557699,0.038533442,0.23658086399999997,0.37633478200000003,1.641131294,0.5965123489999999,-0.001374065,-0.887796617,-8.980958466,17.47621224,2.751210927,0.214600605,6.472382194,10.11600889,0.14904077,7.494886113
1,Navios Maritime Holdings Inc.,NM,Standard & Poor's Ratings Services,2013-11-14,Transportation,2.270099555,1.9511841730000001,1.2677826220000001,71.82222526,-0.20967726399999997,-0.21786725699999998,0.310798678,-4.61e-05,-0.037355293,-0.0009090760000000001,-0.102339788,0.17815614600000002,0.287551489,1.6236146359999999,0.592639504,0.037591663,-1.44245092,-8.346778149,18.38857644,2.739632822,-0.004840939,22.472052899999998,5.78652489,0.11486945,6.935038304
1,Navios Maritime Holdings Inc.,NM,Standard & Poor's Ratings Services,2011-01-13,Transportation,1.7359116680000002,1.563424155,1.201371011,39.18371774,0.21437438,0.214983277,0.435715777,0.25785903600000004,0.039642708,0.0725701,0.13756072,0.184922787,0.25879938399999997,2.2265589390000002,0.641657195,0.0028322990000000004,-2.08934431,-39.07203229,24.01010367,3.470013203,0.370916787,6.764538168,18.70061919,0.277446692,7.751474867000001
1,CSI Compressco LP,CCLP,Moody's Investors Service,2016-03-21,Energy,1.8863976080000002,1.022346786,0.158744395,46.07951429,-0.320403985,-0.320624682,0.36487334,-0.320624682,-0.149553776,-0.160616277,-0.441446541,0.466766281,0.654446002,1.951757898,0.661218828,0.000688334,0.06497993,0.199611612,0.320174493,2.9517578980000003,-0.320624682,-12.59126813,3.0718963880000003,0.22264832,22.41190531
1,CSI Compressco LP,CCLP,Standard & Poor's Ratings Services,2015-03-19,Energy,1.646762134,0.803110172,0.24234017,101.7955966,0.039830601,0.035684087,0.38203129700000005,0.035684087,0.009133065,0.009235476999999999,0.020458638,0.22929768399999997,0.41176556299999995,1.2400628040000001,0.553583945,-0.116200674,-0.074031103,-0.175289931,1.799706688,2.240062804,0.035684087,15.34598489,2.3677876490000003,0.158568816,4.618987174
1,CSI Compressco LP,CCLP,Standard & Poor's Ratings Services,2016-07-15,Energy,2.043594983,1.316284008,0.416656649,52.63939518,-0.443655797,-0.437666004,0.385733051,-0.437666004,-0.175716793,-0.185096696,-0.9643208679999999,0.396065586,0.48123665,4.487926617,0.81778182,-0.013685763,0.8265249659999999,1.52680013,0.625240963,5.487926617,-0.437666004,-14.36174361,1.8472522830000002,0.19733879699999998,12.19614845
1,Nustar Energy L.P.,NS,Moody's Investors Service,2016-11-17,Energy,1.303345589,0.713734813,0.124196603,35.383151299999994,0.08538995699999999,0.09220564699999999,0.639289866,0.20442459100000002,0.029818439,0.03416387,0.093076084,0.349203118,0.47193671200000004,2.121427113,0.6796337179999999,0.073918358,0.53210566,2.976454398,0.464379806,3.121427113,0.09220564699999999,12.52843079,5.593728133,0.24862838,5.338902651000001
1,LKQ Corporation,LKQ,Moody's Investors Service,2013-04-29,Consumer Services,2.8371104060000003,0.122493565,0.122493565,0.0,0.063359067,0.09924180099999999,0.418183185,0.106223729,0.070156596,0.126461283,0.133000254,1.107285812,8.33961394,0.8957626259999999,0.472507799,0.361568748,0.571972453,0.39868496700000006,0.202055373,1.895762626,0.09924180099999999,15.22893855,0.6970352590000001,0.05001055099999999,10.93664942
1,LKQ Corporation,LKQ,Moody's Investors Service,2014-12-05,Consumer Services,3.087024575,0.152664994,0.152664994,0.0,0.056604655,0.087222911,0.393455166,0.096418669,0.068452417,0.121897754,0.140230466,1.2093071990000002,10.69873505,1.048583118,0.511857737,0.34745393700000005,0.6199753570000001,0.760550104,0.379056237,2.0485831180000003,0.087222911,12.32215687,1.226742475,0.055028706,10.21521881
1,LKQ Corporation,LKQ,Standard & Poor's Ratings Services,2016-03-01,Consumer Services,3.112773116,0.116224051,0.116224051,0.0,0.058841178,0.090235384,0.393948781,0.09796509800000001,0.07493541299999999,0.132566918,0.135880003,1.273519933,10.32583082,0.813294905,0.448517725,0.33850977600000004,0.678221793,1.179261753,0.28680896,1.813294905,0.090235384,10.10789595,1.738755325,0.073663845,10.48900353
1,LKQ Corporation,LKQ,Moody's Investors Service,2012-06-15,Consumer Services,2.8910114080000002,0.12131719699999999,0.12131719699999999,0.0,0.064303631,0.10268659699999999,0.42570389799999997,0.110549925,0.06571357900000001,0.119832149,0.127891198,1.021926403,7.710156615,0.9461913470000001,0.48617590899999996,0.37378749200000005,0.5919385,0.857862393,0.33017395899999996,1.9461913469999998,0.10268659699999999,7.877027376,1.449242435,0.064764813,8.905128631
1,Baytex Energy Corp,BTE,Moody's Investors Service,2016-02-03,Energy,0.76506321,0.36716224,0.000922199,40.68634737,-1.2987287490000001,-1.689804193,0.544154027,-1.4856630519999998,-0.208231833,-0.26344676699999997,-0.473345333,0.160335123,0.166692744,1.273165087,0.560084744,0.231432403,0.056133740999999994,0.18346026199999999,0.0014693,2.2731650869999998,-1.562917685,-3.6242740560000004,3.268270722,0.624341619,1.4977113030000002
1,Baytex Energy Corp,BTE,Standard & Poor's Ratings Services,2014-02-10,Energy,0.90983862,0.593652384,0.068143202,46.35301369,0.147788705,0.195127352,0.6105826560000001,0.255529357,0.061091399000000005,0.089611509,0.128535616,0.413369879,0.46180400899999996,1.103988741,0.524712285,0.24260384899999998,0.19763468,1.0354272690000002,0.15072099,2.1039887409999998,0.195127352,10.02662134,5.2390970480000005,0.572413731,1.804742456
1,Baytex Energy Corp,BTE,Moody's Investors Service,2012-07-10,Energy,0.886603253,0.788380209,0.008380666,60.88574163,0.252335482,0.36722900399999997,0.571085976,0.35762755,0.101900376,0.162315719,0.199036949,0.403828962,0.444473788,0.9532503929999999,0.488032869,0.312866142,0.559977828,2.7421405080000003,0.015581982,1.953250393,0.36722900399999997,8.605865869,4.896873359,0.563252415,2.109790804
1,"SS&C Technologies Holdings, Inc.",SSNC,Standard & Poor's Ratings Services,2015-06-19,Technology,1.227443305,1.0644119109999999,0.571919935,44.85321562,0.170769189,0.161529235,0.46509719899999996,0.260948271,0.05737791,0.059239815,0.097371294,0.335996853,14.14707887,0.697017087,0.41073074200000004,0.37512093700000004,0.940443191,2.8505653310000003,1.3152291329999999,1.6970170869999999,0.161529235,9.262213617999999,3.031087212,0.328877232,34.21617794
1,"SS&C Technologies Holdings, Inc.",SSNC,Standard & Poor's Ratings Services,2016-01-11,Technology,1.619958821,1.449685399,1.0418532440000001,62.01444088,0.042849788,0.060824665,0.467801677,0.164691063,0.007387144,0.011297322,0.020357682,0.172396291,14.897829999999999,1.7558256069999998,0.637132336,0.29551954199999997,0.941029555,2.382313552,4.765845573,2.755825607,0.060824665,16.2064415,2.531603328,0.23055829100000003,44.522037299999994
1,"SS&C Technologies Holdings, Inc.",SSNC,Standard & Poor's Ratings Services,2016-12-14,Technology,0.740445039,0.640115942,0.20969097,92.05464412,0.13691182300000002,0.17100495300000002,0.7116987929999999,0.301732562,0.022953682000000003,0.031792654,0.057999325,0.167653033,11.90112569,1.526798278,0.60424225,0.199369255,0.933256375,1.949948065,0.587050317,2.5267982780000002,0.17100495300000002,16.63762019,2.089402353,0.437302399,48.5439054
1,Cenovus Energy Inc,CVE,Moody's Investors Service,2016-02-18,Energy,3.4838536060000003,2.882669537,2.209364909,39.60577674,0.053603955,0.051522248,0.09185532099999999,0.19784890300000002,0.023961847,0.040738729,0.049874909,0.447016401,0.6096774189999999,1.08143007,0.519561087,-0.04040404,-0.162822252,-0.316997735,5.421982095,2.08143007,0.08456934699999999,4.486833722,1.946894423,0.127851505,6.151586368999999
1,"Kinder Morgan, Inc.",KMI,Standard & Poor's Ratings Services,2014-08-11,Public Utilities,0.58975165,0.39154354,0.049512732000000004,36.91390361,0.06323185,0.19049673399999997,0.613090102,0.274127943,0.012332026999999999,0.040228539,0.030109168,0.19502872699999999,0.420755108,1.441542435,0.590422847,0.209640893,0.19028430699999999,0.747581354,0.747581354,2.441542435,0.19049673399999997,13.67240931,3.9287598939999997,0.275298903,3.9534005039999998
1,"Kinder Morgan, Inc.",KMI,Standard & Poor's Ratings Services,2012-05-24,Public Utilities,0.367189225,0.292559064,0.09074851,42.00050359,0.074782828,0.120231651,0.377691049,0.179151454,0.019337826000000002,0.062509546,0.178861789,0.25858645,0.443099409,6.669376693999999,0.72106651,0.378010471,0.502535926,1.4688723280000002,0.507743084,9.249322493,0.206093416,15.15624613,2.92292004,0.29787234,6.789835165
1,Masonite International Corporation,DOOR,Standard & Poor's Ratings Services,2015-03-09,Basic Industries,3.0068284989999996,1.865550221,0.8094595790000001,48.0101023,-0.020318877,-0.015756108,0.144419111,0.006520651,-0.022677706000000002,-0.020545515,-0.052633507999999996,1.1160905429999999,3.189155794,1.320936127,0.569139371,-0.156553272,0.351988732,0.920609676,6.788697891,2.320936127,-0.015756108,23.30956209,2.6154521219999998,0.042110247,16.01137486
1,"Wolverine World Wide, Inc.",WWW,Standard & Poor's Ratings Services,2016-08-17,Consumer Non-Durables,3.09080012,1.897213066,1.108181001,38.52501403,0.035155937000000005,0.044295679000000004,0.384791149,0.064098453,0.036065304,0.052669209,0.090739783,1.0258666779999999,17.07460643,1.515985515,0.602541432,0.20814479600000002,0.813364833,2.5288562430000003,3.880377754,2.515985515,0.044295679000000004,13.01165683,3.1091290660000004,0.11877655699999999,10.12201592
1,"Wolverine World Wide, Inc.",WWW,Moody's Investors Service,2012-09-24,Consumer Non-Durables,3.366146417,1.6441280919999999,0.536776541,78.66070569,0.049173654000000004,0.057396282,0.382828774,0.069308487,0.030861747000000002,0.041034377999999996,0.12560243599999998,0.6276073520000001,10.95879194,3.06984209,0.754290221,0.142432415,0.8369489309999999,1.571159785,3.511357139,4.06984209,0.057396282,15.11183279,1.877246899,0.055849511,6.266179807
1,"Beacon Roofing Supply, Inc.",BECN,Standard & Poor's Ratings Services,2015-11-30,Consumer Services,2.181598258,1.121204798,0.11494417800000001,58.00889722,0.024760563,0.042161779,0.23670974,0.046549954000000004,0.040284957999999996,0.092319184,0.070519615,1.626980708,27.82112715,0.7505197509999999,0.42874109299999996,0.41272490700000003,0.8097494059999999,1.787691729,0.9219520659999999,1.750519751,0.042161779,11.4561814,2.207709838,0.043472227999999995,7.8394224370000005
1,Range Resources Corporation,RRC,Standard & Poor's Ratings Services,2013-03-04,Energy,0.719804545,0.670775998,0.000553672,41.93970449,0.008919505999999999,0.017188675,1.0,0.008919505999999999,0.00193231,0.0039938840000000005,0.005515417,0.21663864,35.06878052,1.854313156,0.649653018,0.481082375,0.992641002,4.028934147,0.864348841,2.8543131560000004,0.017188675,23.60987231,4.058802868,0.443916598,0.0
1,Range Resources Corporation,RRC,Standard & Poor's Ratings Services,2016-09-22,Energy,0.401169567,0.363351469,0.00044687800000000005,80.21087533,-0.474015377,-0.729256804,1.0,-0.474015377,-0.046213143,-0.07581937,-0.096403943,0.097492919,65.18929651,1.0860719909999998,0.520630158,0.350002119,0.9921150809999999,2.022541977,0.071586576,2.086071991,-0.729256804,138.3460489,2.038616302,0.35189951399999997,0.0
1,Range Resources Corporation,RRC,Egan-Jones Ratings Company,2014-05-29,Energy,0.501050325,0.37217618,0.0007022339999999999,35.20576909,0.062125313,0.08030143,1.0,0.062125313,0.015854313999999998,0.021985515,0.047928887999999996,0.25519893899999996,56.81792948,2.023081842,0.669211734,0.226348618,0.992031342,4.597495606,0.029724878,3.023081842,0.08030143,23.07408598,4.634425759,0.39916809799999997,0.0
1,Range Resources Corporation,RRC,Egan-Jones Ratings Company,2014-11-17,Energy,0.7550896109999999,0.731450195,0.00059317,25.43186642,0.233942977,0.380162592,1.0,0.233942977,0.07252749,0.128997427,0.18348373899999998,0.31002208800000003,72.15600969,1.529850938,0.604719794,0.384623891,0.9875667490000001,5.758728801,2.221524828,2.529850938,0.380162592,6.8346967460000005,5.831229947000001,0.35185926100000003,0.0
1,Service Corporation International,SCI,Moody's Investors Service,2013-06-17,Consumer Services,0.694482461,3.9430240910000003,0.22496263100000002,0.0,0.063284465,0.101922811,0.21789302600000002,0.16585445,0.015753078,0.026498836,0.11358371800000001,0.24892488,1.468819408,6.210255639,0.861308662,0.372626515,0.6868537509999999,1.175725041,7.532895712999999,7.210255639,0.101922811,8.577985886,1.7117545619999999,0.153183535,5.043712528
1,Service Corporation International,SCI,Egan-Jones Ratings Company,2014-03-10,Consumer Services,0.612755686,3.136939295,0.225453793,0.0,0.056270151,0.096119829,0.214979217,0.151843504,0.011145763000000001,0.020036636,0.101714714,0.19807594399999998,1.329398776,8.125863544,0.890421329,0.393193038,0.706053147,1.282393266,9.516724816,9.125863544,0.096119829,11.527001,1.8162843290000001,0.15048963699999998,4.123746527
1,Service Corporation International,SCI,Egan-Jones Ratings Company,2014-11-04,Consumer Services,0.71893161,3.660015797,0.321254402,0.0,0.057604645999999995,0.13446839900000002,0.22572154,0.202921364,0.014464454,0.035403877,0.126006958,0.251098741,1.6084706,7.711490832000001,0.885209085,0.56130154,0.544677097,0.8202295709999999,9.586924234,8.711490832,0.13446839900000002,8.959416525,1.5059006080000001,0.105996569,5.117120796
1,Matador Resources Company,MTDR,Standard & Poor's Ratings Services,2016-02-09,Energy,0.928210188,0.36272747200000005,0.122283125,19.18227277,-2.1492429680000003,-2.615348121,1.0,-2.556895205,-0.595623831,-0.823572181,-1.392458653,0.277131921,0.312294672,1.3378155459999999,0.572250257,0.178219163,1.0,2.55755056,0.40492046600000003,2.337815546,-2.615348121,-2.05255683,2.55755056,0.659568142,0.0
1,Lsb Industries Inc.,LXU,Standard & Poor's Ratings Services,2014-07-29,Basic Industries,2.6979910730000003,1.863909518,1.203237213,43.88610394,0.02680373,0.043731825999999994,0.209355504,0.072848152,0.017268174,0.032629555,0.045234628,0.644245188,1.182984634,1.619537471,0.618253218,0.38708871799999994,-2.293809181,-6.781733801000001,8.917409851,2.619537471,0.043731825999999994,10.96029986,2.9565379089999997,0.091116845,7.110034865
1,Lsb Industries Inc.,LXU,Standard & Poor's Ratings Services,2013-08-27,Basic Industries,2.642699768,3.2437095289999998,1.073618486,43.29252584,0.080911308,0.132677351,0.21133335399999997,0.155027257,0.050745224000000005,0.094949031,0.133495258,0.627170974,1.629763364,1.6306959909999998,0.619872458,0.39301644399999996,-1.91142355,-4.599207235,15.74614862,2.630695991,0.132677351,8.021377329,2.406168552,0.079576085,8.672294617999999
1,Flowserve Corporation,FLS,Fitch Ratings,2012-06-15,Capital Goods,1.7876055640000001,0.950544133,0.229443775,85.80346752,0.09502503300000001,0.08061547599999999,0.33560499899999996,0.137172822,0.092714209,0.11534207,0.18881819800000002,0.9756819409999999,7.532745104,1.0365616020000001,0.508976306,0.43599419100000003,0.505221962,1.9848765819999998,6.073780674,2.036561602,0.08061547599999999,3.00355221,3.9287218910000004,0.048382101,5.016481346
1,Belden Inc,BDC,Standard & Poor's Ratings Services,2014-03-27,Basic Industries,2.9770896939999996,2.356461951,1.527280696,8.519988227,0.049929127000000004,0.061400265999999995,0.34043658600000004,0.09726593900000001,0.037544431,0.054059103,0.123500223,0.751954481,6.878165772000001,2.28944188,0.6959970609999999,0.175640894,0.7557183740000001,2.8354037969999997,20.46853274,3.28944188,0.061400265999999995,12.32556871,3.7519318,0.079548404,6.827336077999999
1,Belden Inc,BDC,Standard & Poor's Ratings Services,2015-03-25,Basic Industries,2.6917783839999996,2.175837856,1.4107724430000002,5.993029397000001,0.032253229,0.035327832999999996,0.355006466,0.070667363,0.02281733,0.029788841,0.092232769,0.7074432690000001,7.29574727,3.0422244689999998,0.7526114620000001,0.087239104,0.765709073,3.433295588,25.54008273,4.042224469,0.035327832999999996,17.39974827,4.483812077,0.08405794,5.46476826
1,Belden Inc,BDC,Standard & Poor's Ratings Services,2016-07-20,Basic Industries,2.593383239,2.208336621,1.4871948640000001,4.1043047139999995,0.054315153,0.05366084,0.41626242399999996,0.094986914,0.033624802999999995,0.039073092000000004,0.087654496,0.619068546,7.619594492,1.6068404509999998,0.616393861,-0.009370478,0.82854184,6.196279666000001,29.28914546,2.606840451,0.05366084,10.78529138,7.478535624,0.133575652,5.327893168999999
1,Belden Inc,BDC,Standard & Poor's Ratings Services,2016-03-20,Basic Industries,1.535082465,1.099904781,0.39462152,4.915724863,0.028669396,0.017295868,0.397611403,0.06086595400000001,0.019965975,0.014436606999999999,0.080335008,0.69642121,7.434019361,3.023595466,0.7514660679999999,-0.665197797,0.767484455,4.280278368,13.51821184,4.023595466000001,0.017295868,11.50645697,5.577022883,0.102376471,6.2235430439999995
1,"U.S. Silica Holdings, Inc.",SLCA,Standard & Poor's Ratings Services,2013-07-12,Basic Industries,5.012957448,3.5620195530000003,1.220214242,50.277122999999996,0.137835289,0.175860143,0.361581362,0.203743693,0.087156224,0.12012215300000001,0.243315422,0.6323215520000001,1.23493608,1.791715973,0.641797371,0.216222127,-0.301801899,-264.3348732,2889.33723,2.791715973,0.175860143,1.994300191,875.8555671,0.08507742900000001,9.325957834
1,"Titan International, Inc.",TWI,Standard & Poor's Ratings Services,2016-05-11,Basic Industries,2.628688952,1.39817547,0.741170765,46.42122972,-0.054226105999999996,-0.037286408,0.09880403300000001,-0.017407159,-0.059311115,-0.051742424,-0.219188603,1.093774188,3.099353362,2.6955737999999996,0.7294060259999999,-0.7360881440000001,0.242468325,0.28868072100000003,3.7294025630000003,3.6955737999999996,-0.037286408,10.42206489,1.190591478,0.045835481,10.20642448
1,"Titan International, Inc.",TWI,Standard & Poor's Ratings Services,2014-11-21,Basic Industries,2.772055605,1.332744167,0.668038441,38.39194588,-0.042447825999999994,-0.080317505,0.074197308,-0.051502827,-0.053794015,-0.127489599,-0.157305546,1.2672973090000001,3.594002055,1.9242201780000001,0.658028487,0.143315993,0.48770075,1.0399274729999999,3.785614147,2.924220178,-0.080317505,-89.6253985,2.132306484,0.06017957,11.72175934
1,"Titan International, Inc.",TWI,Standard & Poor's Ratings Services,2013-09-24,Basic Industries,2.607226098,1.180018677,0.489845332,44.37722633,0.01627153,0.025297711,0.136434961,0.047326325,0.019330332,0.038151199999999996,0.051190667999999995,1.18798494,3.386930638,1.648204292,0.622385628,0.457613184,0.313058835,0.688512227,3.64086804,2.648204292,0.025297711,7.304444832000001,2.199306171,0.053914434000000004,10.57274543
